card_id_a,card_id_b,card_id_c,image_id,location_id,description,street_number,street,city,county,latitude,longitude,notes
D32,3114,0,39,1,Lafayette St. Bridge,,Lafayette Street,Tampa,Hillsborough,27.946025,-82.44548,
D32,3115,0,1,1,Port Tampa,,,Tampa,Hillsborough,27.861298,-82.387546,location is approximate
D32,3116,0,1,1,Port Tampa,,,Tampa,Hillsborough,27.861298,-82.435094,location is approximate
D32,3117,1,1,1,"Phillips Field Stadium, University of Tampa",416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.435094,location is approximate
D32,3117,2,1,1,"Phillips Field Stadium, University of Tampa",416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.457203,
D32,3118,0,1,1,Spencer Memorial Baptist Church,113,East Flora Street,Tampa,Hillsborough,28.0124828,-82.498097,
D32,3119,0,1,1,Gandy Bridge,,,Tampa,Hillsborough,27.889362,-82.363322,
D32,3120,1,1,1,Gandy Bridge,,,Tampa,Hillsborough,27.889362,-82.453493,
D32,3120,2,1,1,Gandy Bridge,,,Tampa,Hillsborough,27.889362,-82.435784,
D32,3120,3,1,1,Gandy Bridge,,,Tampa,Hillsborough,27.889362,-82.456258,location is approximate
D32,3120,4,1,1,Gandy Bridge,,,Tampa,Hillsborough,27.889362,-82.456258,location is approximate
D32,3120,5,1,1,Gandy Bridge,,,Tampa,Hillsborough,27.889362,-82.441707,Leland Hawes's article locates the planes construction hangar at this address
D32,3120,6,1,1,Gandy Bridge,,,Tampa,Hillsborough,27.889362,-82.443965,
D32,3121,1,1,1,Gandy Bridge,,,Tampa,Hillsborough,27.889362,,location cannot be determined 
D32,3121,2,1,1,Gandy Bridge,,,Tampa,Hillsborough,27.889362,,location cannot be determined 
D32,3122,0,1,1,Woodrow Wilson Junion High School,1005,West Swann Avenue,Tampa,Hillsborough,27.938082,-82.442943,
D32,3123,0,1,1,"Aerial view of Tampa, Florida",,,Tampa,Hillsborough,27.938366,-82.442943,
D32,3124,0,1,1,"Aerial view of Tampa, Florida",,,Tampa,Hillsborough,27.945858,-82.442943,
D32,3125,1,1,1,Tampa Skyline,,,Tampa,Hillsborough,27.939076,-82.678221,google maps locates the bridge closer to St. Petersburg than Tampa. Location is approximate.
D32,3125,2,1,1,Tampa Skyline,,,Tampa,Hillsborough,27.939076,-82.422484,
D32,3125,3,1,1,Tampa Skyline,,,Tampa,Hillsborough,27.939076,,cannot determine location
D32,3126,1,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.930204,,cannot determine location
D32,3126,2,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.930204,-82.431555,
D32,3127,1,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.942254,-82.468958,
D32,3127,2,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.942254,,cannot determine location
D32,3128,1,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.942254,,cannot determine location
D32,3128,2,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.942254,-82.649868,
D32,3129,0,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.934141,-82.526764,
D32,3130,0,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.934141,-82.450788,
D32,3131,0,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.930204,-82.459838,
D32,3132,1,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.939076,-82.456303,
D32,3132,2,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.939076,-82.458321,location is approximate
D32,3133,1,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.934141,-82.385293,
D32,3133,2,1,1,Bayshore Boulevard,,Bayshore Boulevard,Tampa,Hillsborough,27.934141,-82.509219,
D32,3134,0,1,1,"Robles Park, Tampa, Fla.",3305,North Avon Avenue,Tampa,Hillsborough,27.9737708,-82.491687,
D32,3135,0,1,1,"Robles Park, Tampa, Fla.",3305,North Avon Avenue,Tampa,Hillsborough,27.9737708,-80.061372,also called A. G. Holley State Hospital
D32,3136,0,1,1,NASH AUTOMOBILES,701,Twiggs Street,Tampa,Hillsborough,27.9503002,-82.458718,
D32,3137,0,1,1,Farming,,,Ruskin,Hillsborough,27.7008815,-82.458718,
D32,3138,0,1,1,Bayshore Boulevard,3501,Bayshore Boulevard,Tampa,Hillsborough,27.9111138,-82.458718,
D32,3139,1,1,1,Picnicking and fishing,,Courtney Campbell Causeway,Tampa,Hillsborough,27.972865,-82.524283,coordinates are approximate
D32,3139,2,1,1,Picnicking and fishing,,Courtney Campbell Causeway,Tampa,Hillsborough,27.972865,-82.524283,coordinates are approximate
D32,3139,3,1,1,Picnicking and fishing,,Courtney Campbell Causeway,Tampa,Hillsborough,27.972865,-82.455108,
D32,3139,4,1,1,Picnicking and fishing,,Courtney Campbell Causeway,Tampa,Hillsborough,27.972865,-82.455108,
D32,3140,0,1,1,University of Tampa,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.47334,
D32,3141,0,1,1,School,444,Bay Vista Avenue,Tampa,Hillsborough,27.9055642,-82.459524,
D32,3142,0,1,1,Castle Hall,601,East Lafayette Street,Tampa,Hillsborough,27.9484086,-82.465139,
D32,3143,0,1,1,Castle Hall,601,East Lafayette Street,Tampa,Hillsborough,27.9484086,-82.457256,
D32,3144,0,1,1,Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.460508,
D32,3145,1,1,1,Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.464014,
D32,3145,2,1,1,Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.484139,
D32,3146,0,1,1,Tampa Trailer Court,8311,Florida Avenue,Tampa,Hillsborough,28.0243027,-82.484139,
D32,3147,0,1,1,Sunset View Motor Court,,Gandy Boulevard,Tampa,Hillsborough,27.89395,-82.460556,
D32,3148,0,1,1,Tampa Auto Haven,,US South 41,Tampa,Hillsborough,27.9764141,-82.460556,
D32,3149,1,1,1,Tampa Theater,711,North Franklin Street,Tampa,Hillsborough,27.95034,-82.458102,
D32,3149,2,1,1,Tampa Theater,711,North Franklin Street,Tampa,Hillsborough,27.95034,-82.464287,
D32,3149,3,1,1,Tampa Theater,711,North Franklin Street,Tampa,Hillsborough,27.95034,-82.458424,location is approximate
D32,3201,0,1,1,Franklin Street,811,North Franklin Street,Tampa,Hillsborough,27.950833,-82.459184,
D32,3202,0,1,1,Tamiami Trail,,South Tamiami Trail,Tampa,Hillsborough,27.9944826,-82.460325,
D32,3203,0,1,1,Gasparilla Festival,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.459115,
D32,3204,0,1,1,Gasparilla Festival,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.465356,
D32,3205,0,1,1,Gasparilla Festival,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.463978,
D32,3206,0,1,1,Davis Causeway,,Courtney Campbell Causeway,Tampa,Hillsborough,27.966906,-82.463938,
D32,3207,0,1,1,Davis Causeway,,Courtney Campbell Causeway,Tampa,Hillsborough,27.966906,-82.454951,
D32,3208,0,1,1,Palace of Florence Apartment Hotel,45,Davis Boulevard,Tampa,Hillsborough,27.934312,-82.412064,
D32,3209,1,1,1,Entrance to Davis Islands,,Courtney Campbell Causeway,Tampa,Hillsborough,27.966906,-82.412064,
D32,3209,2,1,1,Entrance to Davis Islands,,Courtney Campbell Causeway,Tampa,Hillsborough,27.966906,-82.460325,
D32,3210,1,1,1,Davis Islands,,Davis Island Trail,Tampa,Hillsborough,27.915556,-82.460325,
D32,3210,2,1,1,Davis Islands,,Davis Island Trail,Tampa,Hillsborough,27.915556,-82.460325,
D32,3211,0,1,1,Dwarf Village at Busch Gardens,10165,North  Malcolm Mckinley Drive,Tampa,Hillsborough,28.03638,-82.460325,
D32,3212,0,1,1,Dwarf Village at Busch Gardens,10165,North  Malcolm Mckinley Drive,Tampa,Hillsborough,28.03638,,cannot determine location
D32,3213,0,1,1,Bird Show at Busch Gardens,10165,North  Malcolm Mckinley Drive,Tampa,Hillsborough,28.03638,-82.45898,location chosen by buildings (Barnett Bank)
D32,3214,0,1,1,Dwarf Village at Busch Gardens,10165,North  Malcolm Mckinley Drive,Tampa,Hillsborough,28.03638,-82.456192,location is approximate
D32,3215,0,1,1,Dwarf Village at Busch Gardens,10165,North  Malcolm Mckinley Drive,Tampa,Hillsborough,28.03638,-82.456192,location is approximate
D32,3216,0,1,1,Dwarf Village at Busch Gardens,10165,North  Malcolm Mckinley Drive,Tampa,Hillsborough,28.03638,,cannot determine location
D32,3217,0,1,1,North Tampa Beach,,,,,,-82.456192,location is approximate
D32,3218,0,1,1,,,,,,,-82.4138539,
D32,3219,0,1,1,Teco Plaza Gallery,702,North Franklin Street,Tampa,Hillsborough,27.950129,-82.484016,
D32,3220,0,1,1,Victoria Station Restaurant,2903,North Dale Mabry Highway,Tampa,Hillsborough,27.965171,-82.4594572,
D32,3221,0,1,1,Sulphur Springs,479,East Bird Street,Tampa,Hillsborough,28.021397,-82.453767,aka Sulphur Springs Hotel
D32,3222,0,1,1,Hillsborough River,,,Tampa,Hillsborough,28.025,-82.453767,aka Sulphur Springs Hotel
D32,3223,0,1,1,Hillsborough River,,,Tampa,Hillsborough,28.025,-82.453767,
D32,3224,0,1,1,Hillsborough River,,,Tampa,Hillsborough,28.025,-82.453767,
D32,3225,0,1,1,Sulphur Springs,479,East Bird Street,Tampa,Hillsborough,28.021397,-82.451389,"near the intersection of N. Florida Ave., Waters Ave. and Bird St."
D32,3226,1,1,1,Hillsborough River,,,Tampa,Hillsborough,28.025,-82.455617,
D32,3226,2,1,1,Hillsborough River,,,Tampa,Hillsborough,28.025,-82.451389,"near the intersection of N. Florida Ave., Waters Ave. and Bird St."
D32,3227,0,1,1,Hillsborough River,,,Tampa,Hillsborough,28.034797,-82.451389,No information printed.
D32,3228,1,1,1,Sulphur Springs,8300,North Nebraska Avenue,Tampa,Hillsborough,28.024046,-82.4589287,
D32,3228,2,1,1,Sulphur Springs,8300,North Nebraska Avenue,Tampa,Hillsborough,28.024046,-82.4589287,
D32,3228,3,1,1,Sulphur Springs,8300,North Nebraska Avenue,Tampa,Hillsborough,28.024046,-82.4589287,
D32,3228,4,1,1,Sulphur Springs,8300,North Nebraska Avenue,Tampa,Hillsborough,28.024046,-82.4589287,
D32,3229,1,1,1,Hillsborough River,,,Tampa,Hillsborough,28.034797,-82.4589287,
D32,3229,2,1,1,Hillsborough River,,,Tampa,Hillsborough,28.034797,-82.4589287,
D32,3230,0,1,1,Tampa Dog Track,8300,North Nebraska Avenue,Tampa,Hillsborough,28.024046,-82.4589287,
D32,3231,0,1,1,Tourist Recreation Center,,Plant Park,Tampa,Hillsborough,27.946908,-82.4589287,
D32,3232,0,1,1,Lowry Park,1101,West Sligh Avenue,Tampa,Hillsborough,28.010971,-82.4589287,
D32,3233,0,1,1,Lowry Park,1101,West Sligh Avenue,Tampa,Hillsborough,28.010971,-82.4589287,
D32,3234,0,1,1,Hillsborough River,,,Tampa,Hillsborough,28.034797,-82.4589287,
D32,3235,0,1,1,Sulphur Springs,,,Tampa,Hillsborough,28.025,-82.4589287,
D32,3236,0,1,1,Sulphur Springs,,,Tampa,Hillsborough,28.025,-82.4589287,
D32,3237,1,1,1,Tourist Recreation Center,,Plant Park,Tampa,Hillsborough,27.946908,-82.4589287,
D32,3237,2,1,1,Tourist Recreation Center,,Plant Park,Tampa,Hillsborough,27.946908,-82.4589287,
D32,3238,1,1,1,Pool at Sulphur Springs Park,713,East Bird Street,Tampa,Hillsborough,28.021464,-82.4589287,
D32,3238,2,1,1,Pool at Sulphur Springs Park,713,East Bird Street,Tampa,Hillsborough,28.021464,-82.4589287,
D32,3238,3,1,1,Pool at Sulphur Springs Park,713,East Bird Street,Tampa,Hillsborough,28.021464,-82.4589287,
D32,3239,0,1,1,Pool at Sulphur Springs Park,713,East Bird Street,Tampa,Hillsborough,28.021464,-82.4589287,
D32,3240,1,1,1,Pool at Sulphur Springs Park,713,East Bird Street,Tampa,Hillsborough,28.021464,-82.4589287,
D32,3240,2,1,1,Pool at Sulphur Springs Park,713,East Bird Street,Tampa,Hillsborough,28.021464,-82.4589287,
D32,3241,0,1,1,Hillsborough River,,,Tampa,Hillsborough,28.034797,-82.4589287,
D32,3242,0,1,1,Hillsborough River,,,Tampa,Hillsborough,28.034797,-82.4589287,
D32,3243,0,1,1,Officers Club at MacDill Air Force Base,3108,North Boundary Boulevard,Tampa,Hillsborough,27.862576,-82.4589287,
D32,3244,0,1,1,Lodge Home,,Florida Avenue Between Lafayette Street And Madison Street,Tampa,Hillsborough,27.948557,-82.5130815,
D32,3245,0,1,1,Franklin Street,412,Franklin Street,Tampa,Hillsborough,27.947793,-82.5130815,
D32,3246,1,1,1,Seminole Heights Baptist Church,801,East Hillsborough Avenue,Tampa,Hillsborough,27.995691,-82.5130815,
D32,3246,2,1,1,Seminole Heights Baptist Church,801,East Hillsborough Avenue,Tampa,Hillsborough,27.995691,-82.5130815,
D32,3246,3,1,1,Seminole Heights Baptist Church,801,East Hillsborough Avenue,Tampa,Hillsborough,27.995691,-82.5130815,
D32,3247,0,1,1,Franklin Street,,Franklin Street,Tampa,Hillsborough,27.947793,-82.5130815,
D32,3248,0,1,1,Tampa Bay,,,Tampa,Hillsborough,27.754848,-82.2285358,
D32,3249,0,1,1,Hillsboro Inlet,,,Tampa,Hillsborough,26.259532,-82.4605064,
D32,3250,0,1,1,University of Tampa,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.457181,at Lafayette St.
D32,3251,0,1,1,Wildwood School,,,Wildwood,Hillsborough,28.895863,-82.457181,at Lafayette St.
D32,3252,0,1,1,Pelican Island,7026,Pelican Island Drive,Tampa,Hillsborough,27.973816,-82.457181,at Lafayette St.
D32,3253,0,1,1,Port of Tampa,6087,Port Tampa Drive,Tampa,Hillsborough,27.863882,-82.457181,at Lafayette St.
D32,3254,0,1,1,Union Bus Station,601,North Nebraska Avenue,Tampa,Hillsborough,27.95252,-82.457181,at Lafayette St.
D32,3255,1,1,1,Courtney Campbell Parkway,,Courtney Campbell Causeway,Tampa,Hillsborough,27.966906,-82.4589287,
D32,3255,2,1,1,Courtney Campbell Parkway,,Courtney Campbell Causeway,Tampa,Hillsborough,27.966906,-82.4589287,
D32,3256,0,1,1,Hillsborough County Court House,401,North Jefferson Street,Tampa,Hillsborough,27.955386,-82.457578,N. Florida Ave and Twiggs St. 
D32,3257,1,1,1,Pool at Sulphur Springs Park,713,East Bird Street,Tampa,Hillsborough,28.021464,-82.457225,
D32,3257,2,1,1,Pool at Sulphur Springs Park,713,East Bird Street,Tampa,Hillsborough,28.021464,-82.457987,
D32,3258,0,1,1,Tampa Bay Harbor,,,Tampa,Hillsborough,27.966339,-82.457225,
D32,3259,1,1,1,DeSoto Park,2617,Corrine Street,Tampa,Hillsborough,27.948809,-82.458425,
D32,3259,2,1,1,DeSoto Park,2617,Corrine Street,Tampa,Hillsborough,27.948809,-82.459253,
D32,3260,1,1,1,University of Tampa,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.458513,
D32,3260,2,1,1,University of Tampa,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.456977,
D32,3260,3,1,1,University of Tampa,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.458427,
D32,3262,0,1,1,University of Tampa,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.456977,
D32,3263,0,1,1,Drew Park Motel,4314,North Dale Mabry Highway,Tampa,Hillsborough,27.980979,-82.45353,
D32,3264,0,1,1,Tampa Suburb,,,,,,-81.457124,
D32,3265,0,1,1,"El Paseo de Ybor, Ybor City",2374,North 22nd Street,Tampa,Hillsborough,27.965031,-81.956656,
D32,3266,1,1,1,Schlitz Brewing Company,,North 30th Street,Tampa,Hillsborough,28.054898,-82.460913,
D32,3266,2,1,1,Schlitz Brewing Company,,North 30th Street,Tampa,Hillsborough,28.054898,-82.464014,
D32,3267,0,1,1,City Auditorium,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.462506,
D32,3268,0,1,1,Hillsborough County Court House,401,North Jefferson Street,Tampa,Hillsborough,27.955386,-82.482728,
D32,3269,0,1,1,Tampa Terrace Hotel,411,North Florida Avenue At Lafayette Street,Tampa,Hillsborough,27.948489,-82.455201,
D32,3270,0,1,1,University of Tampa,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.456392,
D32,3271,0,1,1,Ybor Square,,North 13th Street And East 8th Avenue,Tampa,Hillsborough,27.960983,-82.466348,
D32,3272,0,1,1,"Temple Orange Grove, Temple Terrace",320,Druid Hills Road,Temple Terrace,Hillsborough,28.043746,-82.385356,
D32,3273,0,1,1,Ybor City,,,Tampa,Hillsborough,27.965031,-82.464014,
D32,3274,0,1,1,Ybor City,,,Tampa,Hillsborough,27.965031,-82.45746,
D32,3275,0,1,1,City Hall,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.555079,
D32,3276,0,1,1,MacDill Field,3108,North Boundary Boulevard,Tampa,Hillsborough,27.862576,-82.468663,
D32,3277,0,1,1,South Florida Fair Grounds,4800,US South Highway 301 North,Tampa,Hillsborough,27.987983,-82.468663,
D32,3278,0,1,1,West Coast Racing and Athletic Association Dog Track,8300,North Nebraska Avenue,Tampa,Hillsborough,28.024046,-82.468663,
D32,3279,0,1,1,Sears,2010,East Hillsborough Avenue,Tampa,Hillsborough,27.997045,-82.468663,
D32,3280,1,1,1,Tampa Skyline,,,Tampa,Hillsborough,27.951394,-82.44044,
D32,3280,2,1,1,Tampa Skyline,,,Tampa,Hillsborough,27.951394,-82.468663,
D32,3281,0,1,1,Tampa Motorless Plane,,12th Avenue And 16th Street,Tampa,Hillsborough,27.963869,-82.468663,
D32,3282,0,1,1,Las Novedades Restaurant,1418,Seventh Avenue,Tampa,Hillsborough,27.960295,-82.468663,
D32,3283,0,1,1,Free the Tampa Prisoners,,,,,,-82.468663,
D32,3284,0,1,1,If you want to have a good time come to TAMPA You'll get what's coming to you.,,,,,,-82.445244,
D32,3285,1,1,1,"Cuscaden Park Swimming Pool, Ybor City",2900,North 15th Street,Tampa,Hillsborough,27.968316,-82.445244,
D32,3285,2,1,1,"Cuscaden Park Swimming Pool, Ybor City",2900,North 15th Street,Tampa,Hillsborough,27.968316,-82.457225,
D32,3285,3,1,1,"Cuscaden Park Swimming Pool, Ybor City",2900,North 15th Street,Tampa,Hillsborough,27.968316,-82.468663,
D32,3286,0,1,1,Skyway Bridge,,,Saint Petersburg,Pinellas,27.683291,-82.445469,
D32,3287,0,1,1,Busch Gardens,10165,North  Malcolm Mckinley Drive,Tampa,Hillsborough,28.03638,-82.497802,
D32,3288,1,1,1,Municipal Trailer Park,,,,,,-82.497802,
D32,3288,2,1,1,Municipal Trailer Park,,,,,,-82.497802,
D32,3289,0,1,1,Garden View Motel,2500,East Busch Boulevard,Tampa,Hillsborough,28.033006,-82.457225,
D32,3290,0,1,1,"Rainbow Pool, Fairyland, Lowry Park",1101,West Sligh Avenue,Tampa,Hillsborough,28.010971,-82.55843,
D32,3291,0,1,1,News Tribune,,,,,,-82.460913,
D32,3292,0,1,1,City Park,,,,,,-82.464014,
D32,3293,0,1,1,Davis Causeway,,Courtney Campbell Causeway,Tampa,Hillsborough,27.966906,-82.457225,
D32,3294,0,1,1,International Inn,,Westshore Boulevard and Kennedy Boulevard,Tampa,Hillsborough,27.944933,-82.55843,
D32,3295,0,1,1,Union Station,601,North Nebraska Avenue,Tampa,Hillsborough,27.95252,-82.460913,
D32,3296,0,1,1,Hancock's Hotel Court,2104,North Florida Avenue,Tampa,Hillsborough,27.964453,-82.464014,
D32,3297,0,1,1,Hillsborough High School,5000,North Central Avenue,Tampa,Hillsborough,27.997242,-82.455542,
D32,3298,0,1,1,Tampa Skyscrapers,100,North Tampa Street,Tampa,Hillsborough,27.945378,-82.55843,
D32,3299,0,1,1,Temple Terraces Country Club,200,Inverness Avenue,Temple Terrace,Hillsborough,28.036375,-82.464014,
D32,3300,0,1,1,Monte Carlo French Restaurant,3940,West Cypress Street,Tampa,Hillsborough,27.95194,-82.460913,
D32,3301,0,1,1,The Colonnade Restaurant,3401,Bayshore Boulevard,Tampa,Hillsborough,27.912323,-82.449389,
D32,3302,0,1,1,Southwest Florida Tuberculosis Hospital,1199,West Lantana Road,Lantana,Hillsborough,26.589309,-82.455542,
D32,3303,1,1,1,"Citizens Bank & Trust Co. Building, Tampa, Fla.",701,North Franklin Street,Tampa,Hillsborough,27.950154,-82.455542,
D32,3303,2,1,1,"Citizens Bank & Trust Co. Building, Tampa, Fla.",701,North Franklin Street,Tampa,Hillsborough,27.950154,-82.463914,
D32,3304,0,1,1,"Citizens Bank & Trust Co. Building, Tampa, Fla.",701,North Franklin Street,Tampa,Hillsborough,27.950154,-82.468586,
D32,3305,0,1,1,"Reptilorium at Rattlesnake, Fla.",,North Of Gandy Bridge,Tampa,Hillsborough,27.893311,-82.501215,
D32,3306,0,1,1,"Post Office at Rattlesnake, Fla.",,North Of Gandy Bridge,Tampa,Hillsborough,27.893311,-82.501215,
D32,3307,0,1,1,Davis Island Country Club,501,Bosphorous Avenue,Tampa,Hillsborough,27.920693,-82.497802,
D32,3308,0,1,1,Davis Island Country Club,501,Bosphorous Avenue,Tampa,Hillsborough,27.920693,-82.449859,
D32,3309,0,1,1,Greater Tampa Showmen's Association,608,North Willow Avenue,Tampa,Hillsborough,27.949421,-82.456879,
D32,3310,0,1,1,Curry Building,305,East  Cass Street,Tampa,Hillsborough,27.951456,-82.449859,
D32,3311,0,1,1,The White House,508,Grand Central Avenue,Tampa,Hillsborough,27.94466,-82.456879,
D32,3312,0,1,1,First National Bank,,Franklin And Washington Streets,Tampa,Hillsborough,27.947319,-82.460913,
D32,3313,0,1,1,Regensburg Cigar Factory,102,East Seventh Avenue,Tampa,Hillsborough,27.960628,-82.497802,
D32,3314,0,1,1,Municipal Auditorium,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.497802,
D32,3315,1,1,1,Crescent Apartment Hotel,102,Crescent Place,Tampa,Hillsborough,27.887719,-82.4886,
D32,3315,2,1,1,Crescent Apartment Hotel,102,Crescent Place,Tampa,Hillsborough,27.887719,-82.4886,
D32,3316,0,1,1,Public Library,102,East Seventh Avenue,Tampa,Hillsborough,27.960278,-82.464014,
D32,3317,0,1,1,Free Library,102,East Seventh Avenue,Tampa,Hillsborough,27.960278,-82.458954,
D32,3318,0,1,1,Y.M.C.A.,,North Florida Avenue  And Zack Street,Tampa,Hillsborough,27.950209,-82.462753,
D32,3319,0,1,1,"Studios of Paul T. Ward, Inc. Interior Decorators, Tampa",305,Hyde Park Avenue,Tampa,Hillsborough,27.941235,-82.462753,
D32,3320,0,1,1,"Post Office & Custom House, Tampa, Fla.",815,North Florida Avenue,Tampa,Hillsborough,27.95124,-82.462753,
D32,3321,0,1,1,Main Business Section,610,Franklin Street,Tampa,Hillsborough,27.949602,-82.445244,
D32,3322,0,1,1,First Baptist,302,West Kennedy Boulevard,Tampa,Hillsborough,27.953599,-82.445244,
D32,3322,0,2,2,First Methodist Church,1001,North Florida Avenue,Tampa,Hillsborough,27.952844,-82.445244,
D32,3322,0,3,3,Hyde Park Methodist,500,West Platt Street,Tampa,Hillsborough,27.94109,-82.445244,
D32,3323,0,1,1,"First Church of Christ, Scientist",408,West Grand Central Avenue,Tampa,Hillsborough,27.944572,-82.445244,
D32,3324,0,1,1,First Christian Church,,South Hyde Park Avenue And West De Leon Street,Tampa,Hillsborough,27.938797,-82.468663,
D32,3325,0,1,1,St. Paul's United Lutheran Church,5103,North Central Avenue,Tampa,Hillsborough,27.992546,-82.468663,
D32,3326,1,1,1,First M. E. Church,4603,North 42nd Street,Tampa,Hillsborough,27.986963,-82.468663,
D32,3326,2,1,1,First M. E. Church,4603,North 42nd Street,Tampa,Hillsborough,27.986963,-82.468663,
D32,3327,0,1,1,First Baptist Church,302,West Kennedy Boulevard,Tampa,Hillsborough,27.953599,-82.468663,
D32,3328,0,1,1,First Baptist Church,302,West Kennedy Boulevard,Tampa,Hillsborough,27.953599,-82.468663,
D32,3329,1,1,1,First Baptist Church,302,West Kennedy Boulevard,Tampa,Hillsborough,27.953599,-82.468663,
D32,3329,2,1,1,First Baptist Church,302,West Kennedy Boulevard,Tampa,Hillsborough,27.953599,-82.468663,
D32,3330,0,1,1,Grounds of a Beautiful Home,,,,,,-82.468663,
D32,3331,0,1,1,Downtown Tampa,101,East Kennedy Boulevad,Tampa,Hillsborough,27.946925,-82.468663,
D32,3332,1,1,1,Davis Islands,,,Tampa,Hillsborough,27.91366,-82.468663,
D32,3332,2,1,1,Davis Islands,,,Tampa,Hillsborough,27.91366,-82.468663,
D32,3333,0,1,1,Mammoth Oak and Orange Grove,,,Tampa,Hillsborough,,-82.468663,
D32,3334,0,1,1,Aerial View with Davis Island in backgrond,,,Tampa,Hillsborough,27.91366,-82.468663,
D32,3730,0,1,1,University of South Florida,4202,East Fowler Avenue,Tampa,Hillsborough,28.0587031,-82.468663,
D32,3729,0,1,1,Fort Homer W. Hesterly,522,North Howard Avenue,Tampa,Hillsborough,27.949525,-82.468663,
D32,3601,0,1,1,The Bay View Hotel,,,Tampa,Hillsborough,27.9466205,-82.468663,
D32,3602,1,1,1,Richardson Building,,East Bird Street,Sulphur Springs,Hillsborough,28.022437,-82.468663,
D32,3602,2,1,1,Richardson Building,,East Bird Street,Sulphur Springs,Hillsborough,28.022437,-82.468663,
D32,3603,0,1,1,"Street Scene, Sulphur Springs",,East Bird Street,Sulphur Springs,Hillsborough,28.022437,-82.468663,
D32,3604,0,1,1,Sulphur Springs,,East Bird Street,Sulphur Springs,Hillsborough,28.022437,-82.468663,
D32,3605,0,1,1,Sulphur Spings,,,Sulphur Springs,Hillsborough,28.020833,-82.468663,
D32,3606,0,1,1,Hudson Manor Retirement Residence,115,East Davis Boulevard,Tampa,Hillsborough,27.929767,-82.468663,
D32,3607,0,1,1,Sulphur Spings,,,Sulphur Springs,Hillsborough,28.020833,-82.468663,
D32,3608,0,1,1,Sulphur Spings,,,Sulphur Springs,Hillsborough,28.020833,-82.468663,
D32,3609,0,1,1,The Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.468663,
D32,3610,0,1,1,University of Tampa,,,Tampa,Hillsborough,27.9477211,-82.468663,
D32,3611,0,1,1,The Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.468663,
D32,3612,0,1,1,The Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.468663,
D32,3613,0,1,1,The Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.468663,
D32,3614,0,1,1,The Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.468663,
D32,3615,0,1,1,The Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.468663,
D32,3616,0,1,1,The Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.468409,
D32,3617,0,1,1,The Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.468663,
D32,3618,0,1,1,The Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.468663,
D32,3619,0,1,1,The Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.468663,
